Date,Open,High,Low,Close,Adj Close,Volume
2018-01-12,297138.468750,342359.156250,290639.125000,312608.718750,312608.718750,6327453
2018-01-15,314439.500000,325973.531250,300708.531250,320389.593750,320389.593750,3352880
2018-01-16,312151.000000,320755.750000,306841.687500,318009.562500,318009.562500,1802087
2018-01-17,318009.562500,318101.093750,286062.125000,286977.531250,286977.531250,3805350
2018-01-18,282766.687500,296040.000000,279745.875000,292286.843750,292286.843750,2134723
2018-01-19,292927.625000,293659.937500,260339.437500,263451.781250,263451.781250,4102656
2018-01-22,257227.078125,265374.125000,247615.390625,256860.921875,256860.921875,3034890
2018-01-23,262536.375000,274711.187500,259607.109375,273704.250000,273704.250000,2451215
2018-01-24,283773.625000,285604.437500,266655.687500,268669.562500,268669.562500,1710894
2018-01-25,266655.687500,270042.656250,258417.093750,265191.031250,265191.031250,1522660
2018-01-26,262719.468750,276175.843750,258417.093750,274619.656250,274619.656250,1733198
2018-01-29,269035.718750,308947.093750,269035.718750,300525.437500,300525.437500,2352972
2018-01-30,305651.687500,310320.218750,297687.687500,298969.250000,298969.250000,1955170
2018-01-31,290730.656250,294849.968750,286062.125000,288991.406250,288991.406250,1511315
2018-02-01,288167.562500,291371.437500,272148.062500,274436.562500,274436.562500,2086407
2018-02-02,274894.281250,280478.218750,265465.656250,275901.218750,275901.218750,1799936
2018-02-05,268578.031250,274528.125000,261804.062500,261804.062500,261804.062500,1506040
2018-02-06,252833.156250,266564.156250,249171.562500,260156.343750,260156.343750,2836295
2018-02-07,266655.687500,267296.468750,234342.109375,234342.109375,234342.109375,3634157
2018-02-08,230039.734375,249903.890625,218322.625000,248439.250000,248439.250000,8477600
2018-02-09,237088.296875,268211.875000,235715.203125,263634.875000,263634.875000,3239731
2018-02-12,270500.343750,285146.750000,270042.656250,276908.156250,276908.156250,2307536
2018-02-13,280112.031250,281942.843750,269127.250000,269127.250000,269127.250000,1310179
2018-02-14,273704.250000,286977.531250,271415.750000,286062.125000,286062.125000,1874550
2018-02-19,298420.031250,298420.031250,285146.750000,289723.718750,289723.718750,1469602
2018-02-20,286977.531250,292012.218750,275535.062500,278281.250000,278281.250000,1187543
2018-02-21,278281.250000,285146.750000,276450.437500,281485.156250,281485.156250,792180
2018-02-22,279196.656250,286977.531250,275535.062500,281485.156250,281485.156250,806456
2018-02-23,282858.250000,295216.125000,281027.437500,291096.843750,291096.843750,1066763
2018-02-26,293843.031250,300250.812500,293385.312500,298877.718750,298877.718750,903577
2018-02-27,305743.218750,324508.875000,302539.312500,321305.000000,321305.000000,2291766
2018-02-28,313524.093750,333662.875000,313066.406250,323135.781250,323135.781250,2637785
2018-03-02,323135.781250,340528.375000,321305.000000,340528.375000,340528.375000,2145613
2018-03-05,353801.656250,358836.343750,326797.375000,341901.468750,341901.468750,3426212
2018-03-06,344189.968750,349224.656250,328170.468750,338697.562500,338697.562500,2206381
2018-03-07,317643.406250,321762.687500,297046.937500,297504.625000,297504.625000,8289370
2018-03-08,302997.031250,324051.187500,302539.312500,324051.187500,324051.187500,8456884
2018-03-09,316270.312500,324966.593750,295673.812500,298420.031250,298420.031250,3887561
2018-03-12,296589.218750,305285.500000,286977.531250,294758.437500,294758.437500,2814025
2018-03-13,293843.031250,293843.031250,279196.656250,284689.031250,284689.031250,3255104
2018-03-14,280569.750000,289266.031250,277823.562500,280569.750000,280569.750000,2080378
2018-03-15,286519.843750,299793.125000,284231.343750,295216.125000,295216.125000,2187288
2018-03-16,297504.625000,304370.125000,293843.031250,296589.218750,296589.218750,1483180
2018-03-19,299335.406250,301623.906250,290639.125000,292012.218750,292012.218750,924818
2018-03-20,289266.031250,297504.625000,286062.125000,295216.125000,295216.125000,1267999
2018-03-21,295673.812500,297046.937500,284689.031250,285146.750000,285146.750000,1343124
2018-03-22,285604.437500,292012.218750,279196.656250,284231.343750,284231.343750,1285935
2018-03-23,276908.156250,286062.125000,272788.843750,274619.656250,274619.656250,1620216
2018-03-26,275535.062500,279196.656250,269127.250000,274619.656250,274619.656250,1460603
2018-03-27,281027.437500,282400.531250,271873.468750,271873.468750,271873.468750,1240135
2018-03-28,267296.468750,269127.250000,256769.375000,265007.968750,265007.968750,2803906
2018-03-29,271873.468750,291096.843750,270042.656250,290181.437500,290181.437500,2136441
2018-03-30,292469.937500,294300.718750,282858.250000,283315.937500,283315.937500,1317574
2018-04-02,284231.343750,289266.031250,278281.250000,278281.250000,278281.250000,767963
2018-04-03,274161.937500,278738.937500,271873.468750,273704.250000,273704.250000,950525
2018-04-04,277823.562500,280112.031250,266838.750000,269127.250000,269127.250000,1302112
2018-04-05,266838.750000,281027.437500,259515.578125,270042.656250,270042.656250,1963378
2018-04-06,270958.062500,275077.343750,266838.750000,267296.468750,267296.468750,721758
2018-04-09,273246.562500,283773.625000,268211.875000,280112.031250,280112.031250,1239816
2018-04-10,283315.937500,285146.750000,275535.062500,277365.843750,277365.843750,948181
2018-04-11,280112.031250,281942.843750,272788.843750,272788.843750,272788.843750,744691
2018-04-12,273704.250000,277365.843750,268211.875000,273246.562500,273246.562500,1125438
2018-04-13,270042.656250,270042.656250,262261.781250,265465.656250,265465.656250,1077948
2018-04-16,265007.968750,276450.437500,265007.968750,270500.343750,270500.343750,899922
2018-04-17,270958.062500,270958.062500,264550.250000,265465.656250,265465.656250,722367
2018-04-18,269584.968750,270500.343750,259057.875000,260430.968750,260430.968750,1024711
2018-04-19,259057.875000,259515.578125,243038.390625,243953.796875,243953.796875,2415492
2018-04-20,243496.093750,252192.375000,235715.203125,246242.281250,246242.281250,2121313
2018-04-23,242580.687500,244869.187500,228392.015625,229307.406250,229307.406250,2167671
2018-04-24,229765.109375,238461.390625,227018.906250,227476.609375,227476.609375,1837113
2018-04-25,224730.421875,234799.796875,223357.312500,229765.109375,229765.109375,1450625
2018-04-26,235257.500000,238461.390625,233884.406250,235257.500000,235257.500000,1042950
2018-04-27,243038.390625,254480.875000,238003.703125,253107.781250,253107.781250,1476216
2018-04-30,251734.687500,257684.765625,244411.484375,248073.078125,248073.078125,1127198
2018-05-02,244869.187500,249446.187500,234342.109375,237088.296875,237088.296875,1403075
2018-05-03,239376.796875,244411.484375,235257.500000,239834.500000,239834.500000,922007
2018-05-04,240292.187500,241665.296875,227934.312500,228849.703125,228849.703125,1187984
2018-05-08,229765.109375,234342.109375,214203.328125,216034.125000,216034.125000,1553552
2018-05-09,215118.734375,242123.000000,214203.328125,237088.296875,237088.296875,2789467
2018-05-10,238003.703125,241665.296875,231138.203125,237088.296875,237088.296875,1451196
2018-05-11,235257.500000,244869.187500,234342.109375,238003.703125,238003.703125,1130121
2018-05-14,240292.187500,241665.296875,232969.000000,233426.703125,233426.703125,855894
2018-05-15,239834.500000,248530.781250,239834.500000,245326.890625,245326.890625,1627219
2018-05-16,248073.078125,250361.578125,244411.484375,245784.593750,245784.593750,1200363
2018-05-17,248530.781250,249903.890625,243496.093750,244869.187500,244869.187500,686178
2018-05-18,248530.781250,252192.375000,246242.281250,247157.687500,247157.687500,804285
2018-05-21,248073.078125,249903.890625,245326.890625,247157.687500,247157.687500,396186
2018-05-23,247157.687500,248530.781250,234799.796875,235715.203125,235715.203125,1089150
2018-05-24,237088.296875,245326.890625,236630.593750,242123.000000,242123.000000,860028
2018-05-25,242123.000000,256311.671875,242123.000000,251734.687500,251734.687500,1540347
2018-05-28,246699.984375,252650.078125,244411.484375,248073.078125,248073.078125,861877
2018-05-29,250361.578125,255853.968750,247157.687500,247615.390625,247615.390625,768782
2018-05-30,247157.687500,248530.781250,240292.187500,246699.984375,246699.984375,989427
2018-05-31,251276.984375,251276.984375,243038.390625,243038.390625,243038.390625,833543
2018-06-01,243038.390625,252650.078125,242580.687500,250361.578125,250361.578125,939321
2018-06-04,249446.187500,250361.578125,241665.296875,243953.796875,243953.796875,742078
